0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Class-1,Class-2,Class-3
,20,55,1.0,40,300777.0,,1.0,0,4,4,2597,2,1.0,9,7,0,5,3,103654.0,0,1.0,52,4,1,0,1
13.0,35,52,21.0,25,217421.0,5.0,2.0,0,2,3,0,1,1.0,10,14,0,1,3,136175.0,0,3.0,32,4,1,1,1
,40,66,16.0,17,180246.0,,1.0,0,2,3,0,11,1.0,10,4,0,1,1,299616.0,0,,60,4,1,1,1
5.0,40,20,1.0,38,237379.0,1.0,1.0,0,4,2,0,7,1.0,9,11,0,3,1,177287.0,0,1.0,39,2,1,0,1
2.0,40,40,1.0,26,195994.0,1.0,3.0,0,1,2,0,2,1.0,13,2,0,2,2,53506.0,0,1.0,28,4,1,0,1
6.0,40,43,1.0,43,195770.0,1.0,1.0,0,1,3,0,1,1.0,13,1,0,1,1,243580.0,2377,1.0,32,10,1,1,0
,25,18,4.0,24,216414.0,,5.0,0,4,2,0,4,1.0,9,2,0,3,2,256191.0,0,1.0,19,1,0,0,1
2.0,40,37,1.0,38,99096.0,1.0,1.0,0,13,4,0,7,1.0,6,4,0,2,2,454915.0,0,4.0,26,4,1,1,1
3.0,30,45,1.0,21,107909.0,1.0,1.0,0,4,5,99999,2,1.0,9,4,0,3,3,174386.0,0,1.0,57,3,1,0,1
6.0,40,37,1.0,25,155190.0,1.0,4.0,0,7,3,0,4,9.0,11,2,0,1,3,213008.0,1902,1.0,22,1,1,1,1
6.0,18,61,21.0,34,87497.0,1.0,1.0,0,11,3,0,4,1.0,14,2,0,1,2,181028.0,0,6.0,47,2,1,1,1
6.0,40,88,1.0,49,186489.0,2.0,1.0,0,5,3,0,4,1.0,15,6,0,1,1,206291.0,0,5.0,20,4,1,1,1
9.0,37,50,1.0,35,143331.0,6.0,4.0,0,4,4,0,4,1.0,9,2,0,3,1,211112.0,0,1.0,35,4,1,0,1
11.0,40,41,1.0,24,240504.0,1.0,,0,4,4,0,4,1.0,9,4,0,2,1,121055.0,0,1.0,18,7,1,1,1
8.0,30,22,1.0,32,181677.0,1.0,1.0,0,15,4,0,4,21.0,3,4,0,3,3,205604.0,0,1.0,38,1,1,1,1
,40,59,1.0,27,323020.0,,1.0,0,2,3,14344,1,1.0,10,4,0,1,1,43103.0,0,1.0,90,2,1,1,1
8.0,40,39,21.0,35,286419.0,1.0,1.0,0,4,3,0,4,1.0,9,7,0,1,3,223792.0,0,,56,4,1,1,0
4.0,45,42,1.0,54,323009.0,3.0,1.0,0,1,3,0,4,1.0,13,1,0,1,3,173628.0,0,1.0,36,14,1,1,1
9.0,50,40,21.0,27,174361.0,1.0,1.0,0,1,3,0,9,1.0,13,2,0,1,1,223277.0,0,1.0,45,4,1,1,0
9.0,40,35,1.0,19,267252.0,1.0,6.0,0,2,4,0,4,1.0,10,13,0,3,1,302239.0,0,3.0,46,2,1,0,1
9.0,20,29,1.0,17,376683.0,1.0,1.0,0,2,6,0,4,1.0,10,2,0,2,3,35314.0,0,1.0,33,3,1,0,1
,20,23,1.0,47,115439.0,,1.0,0,2,6,0,15,1.0,10,4,0,4,1,134997.0,0,1.0,36,2,1,0,1
9.0,35,19,1.0,20,39477.0,5.0,1.0,0,4,2,0,2,1.0,9,2,0,3,3,354104.0,0,2.0,48,2,1,1,1
8.0,40,17,1.0,20,142404.0,1.0,6.0,0,13,4,0,2,1.0,6,4,0,3,3,269430.0,0,1.0,24,1,1,1,1
5.0,40,31,1.0,44,152560.0,1.0,1.0,0,1,3,0,1,1.0,13,4,0,1,3,185216.0,0,1.0,37,11,1,1,0
1.0,40,43,1.0,33,176711.0,6.0,1.0,0,4,4,0,11,1.0,9,4,0,2,3,115005.0,0,1.0,40,7,1,0,1
4.0,40,27,1.0,33,206775.0,1.0,5.0,0,2,6,0,2,39.0,10,4,0,2,2,506436.0,0,1.0,33,7,1,0,1
8.0,40,53,1.0,32,236359.0,1.0,1.0,0,4,4,0,4,1.0,9,7,0,5,1,167170.0,0,,23,7,0,0,1
5.0,48,60,1.0,64,36989.0,2.0,2.0,0,4,3,0,11,1.0,9,2,0,1,1,235535.0,0,1.0,33,11,1,1,1
6.0,40,23,1.0,59,144514.0,1.0,1.0,0,1,4,0,2,1.0,13,4,0,3,1,43150.0,0,1.0,18,4,1,1,1
6.0,38,34,1.0,29,162741.0,6.0,1.0,0,1,3,0,4,1.0,13,4,0,1,5,190290.0,0,2.0,63,1,1,1,0
,84,37,1.0,19,177955.0,,1.0,0,13,3,0,4,1.0,6,2,0,1,2,185692.0,0,1.0,22,13,1,1,1
1.0,40,33,1.0,30,271665.0,1.0,2.0,0,7,6,0,2,1.0,11,4,0,2,1,314068.0,0,1.0,45,7,1,0,1
4.0,20,23,16.0,51,188432.0,1.0,1.0,0,1,2,0,4,1.0,13,4,0,3,2,202284.0,0,5.0,36,1,1,1,1
6.0,40,34,1.0,36,210452.0,1.0,1.0,0,2,3,0,3,1.0,10,2,5178,1,1,275438.0,0,1.0,35,8,1,1,0
9.0,40,26,1.0,41,106900.0,1.0,3.0,0,2,3,0,4,1.0,10,13,0,1,1,108542.0,0,1.0,28,7,1,1,0
4.0,45,51,1.0,37,248911.0,1.0,1.0,0,4,6,9386,1,1.0,9,1,0,2,5,90275.0,0,1.0,40,4,1,0,1
4.0,50,30,1.0,50,181054.0,1.0,1.0,0,1,6,0,9,1.0,13,12,0,3,2,685955.0,0,1.0,44,4,0,1,1
5.0,40,60,1.0,26,44728.0,3.0,1.0,0,2,3,0,11,1.0,10,3,0,1,1,181196.0,0,2.0,48,4,1,1,0
5.0,60,53,1.0,30,42972.0,5.0,4.0,0,4,3,0,2,1.0,9,3,0,1,1,204397.0,0,2.0,24,4,1,1,1
9.0,20,28,1.0,37,225927.0,1.0,6.0,0,1,4,6849,2,1.0,13,2,0,3,1,199903.0,0,1.0,21,3,1,0,1
6.0,55,53,1.0,32,166258.0,5.0,1.0,1977,11,3,0,9,1.0,14,4,0,1,1,200190.0,0,1.0,17,1,1,1,0
4.0,50,35,1.0,23,175069.0,1.0,5.0,0,2,6,0,2,1.0,10,1,0,3,2,239755.0,0,1.0,53,4,1,1,1
5.0,50,39,1.0,20,148890.0,6.0,1.0,0,7,6,0,2,1.0,11,2,0,3,1,142897.0,0,1.0,29,4,1,0,1
2.0,65,33,1.0,40,62507.0,1.0,1.0,0,3,4,0,4,1.0,7,2,0,3,3,157446.0,0,1.0,26,2,1,1,1
2.0,40,43,1.0,20,105381.0,1.0,2.0,0,2,3,0,11,1.0,10,2,0,1,3,43945.0,0,1.0,52,4,1,1,0
2.0,40,54,1.0,60,236804.0,1.0,1.0,0,4,3,99999,1,1.0,9,4,0,1,1,105428.0,0,1.0,39,1,1,1,1
2.0,40,38,11.0,39,260782.0,1.0,1.0,0,2,6,0,2,1.0,10,13,0,2,1,102350.0,0,2.0,53,2,1,1,1
11.0,40,25,1.0,22,216129.0,1.0,1.0,0,2,4,0,4,1.0,10,6,0,3,2,430084.0,0,1.0,26,1,0,1,1
5.0,24,68,1.0,55,59932.0,5.0,1.0,0,7,3,0,1,1.0,11,4,0,1,1,254218.0,0,,72,1,1,1,1
5.0,60,42,1.0,32,115085.0,1.0,,0,1,3,0,2,1.0,13,4,0,1,2,294431.0,0,3.0,56,2,1,1,0
7.0,40,20,1.0,65,362491.0,1.0,1.0,0,3,4,0,10,1.0,7,11,0,3,1,493443.0,0,1.0,38,7,1,1,1
4.0,40,61,1.0,53,187308.0,1.0,2.0,0,13,6,0,4,1.0,6,1,0,2,3,192237.0,0,1.0,29,4,1,0,1
8.0,50,27,1.0,18,226696.0,1.0,1.0,0,4,3,0,4,1.0,9,11,0,1,3,185647.0,0,6.0,45,11,1,1,0
11.0,60,51,1.0,27,44489.0,5.0,2.0,0,4,3,0,4,1.0,9,8,0,1,3,319054.0,0,1.0,38,7,0,1,1
6.0,40,39,1.0,54,104334.0,1.0,5.0,0,1,4,0,2,1.0,13,4,0,3,1,174938.0,0,2.0,37,2,1,1,1
8.0,30,18,1.0,33,121590.0,1.0,1.0,0,10,2,0,4,1.0,8,13,0,3,1,231193.0,0,1.0,67,4,1,1,1
6.0,20,54,1.0,26,70985.0,2.0,1.0,0,4,4,0,4,1.0,9,8,0,2,2,207841.0,0,5.0,51,4,1,1,1
9.0,25,20,1.0,21,314727.0,1.0,1.0,0,2,2,0,13,1.0,10,2,0,3,3,185554.0,0,1.0,36,2,1,0,1
3.0,99,33,1.0,34,121865.0,2.0,1.0,0,7,6,0,4,1.0,11,2,0,2,3,67482.0,0,1.0,24,1,1,0,1
2.0,40,39,1.0,22,242521.0,1.0,3.0,0,2,4,15024,11,1.0,10,1,0,2,3,365739.0,0,2.0,20,3,1,1,1
9.0,40,25,1.0,37,62020.0,1.0,4.0,0,1,1,0,13,1.0,13,1,0,1,1,148298.0,0,1.0,74,7,1,0,1
2.0,47,31,1.0,41,154078.0,1.0,1.0,0,4,3,0,8,1.0,9,11,0,1,1,162160.0,0,3.0,43,4,1,1,1
8.0,56,44,1.0,41,190290.0,1.0,3.0,0,1,6,0,5,1.0,13,14,0,2,1,271282.0,0,1.0,90,12,1,0,1
6.0,40,39,1.0,29,269444.0,1.0,1.0,0,4,4,0,6,1.0,9,3,4650,2,1,101146.0,0,2.0,20,4,1,0,1
5.0,40,25,1.0,54,218551.0,1.0,,0,1,3,0,4,1.0,13,11,0,1,3,39212.0,0,,37,2,1,1,1
13.0,30,19,1.0,45,29814.0,1.0,1.0,0,2,2,0,4,1.0,10,7,0,3,6,160033.0,0,1.0,22,1,1,0,1
8.0,40,52,16.0,17,101563.0,1.0,1.0,0,13,6,0,4,1.0,6,4,0,5,5,260954.0,0,1.0,49,2,0,0,1
9.0,40,55,36.0,20,171676.0,1.0,1.0,0,1,1,0,7,1.0,13,4,3464,1,2,141727.0,0,1.0,29,2,1,0,1
2.0,65,45,1.0,58,212102.0,2.0,,0,13,3,0,1,1.0,6,2,0,1,1,204205.0,1816,4.0,37,11,1,1,1
,40,22,1.0,38,252168.0,,1.0,0,2,2,0,1,1.0,10,1,0,3,1,379883.0,0,1.0,51,4,1,0,1
1.0,40,25,1.0,61,103809.0,1.0,6.0,0,2,2,0,6,1.0,10,7,0,3,2,367306.0,0,6.0,30,13,1,0,1
8.0,55,49,1.0,45,59460.0,1.0,3.0,0,4,5,0,4,1.0,9,6,0,2,1,170165.0,0,1.0,39,4,1,0,1
3.0,30,19,1.0,21,95909.0,1.0,1.0,0,13,6,0,2,37.0,6,4,0,3,1,351757.0,0,1.0,41,4,1,1,1
5.0,50,37,1.0,50,192900.0,6.0,2.0,0,1,3,0,2,1.0,13,1,0,1,3,29145.0,0,1.0,40,4,1,1,0
11.0,38,53,1.0,55,190290.0,5.0,1.0,0,9,3,0,4,1.0,4,13,0,1,3,216931.0,0,2.0,42,6,1,1,1
3.0,30,24,1.0,40,329426.0,1.0,1.0,0,2,4,0,8,1.0,10,8,0,3,1,200295.0,0,1.0,46,4,1,1,1
9.0,5,64,1.0,29,236021.0,2.0,,0,1,3,0,4,1.0,13,13,0,1,1,100722.0,0,3.0,56,4,1,1,1
10.0,65,60,1.0,27,70034.0,2.0,1.0,0,4,3,0,4,1.0,9,4,0,1,1,231770.0,2392,1.0,17,6,1,1,0
2.0,40,30,1.0,46,169631.0,1.0,1.0,0,2,6,0,8,1.0,10,4,0,3,1,366065.0,0,1.0,21,4,0,1,1
9.0,30,22,6.0,53,58213.0,1.0,1.0,0,2,6,0,6,1.0,10,4,0,3,1,138504.0,0,1.0,41,4,0,0,1
3.0,32,24,1.0,51,367533.0,1.0,,0,4,6,0,1,1.0,9,1,0,3,2,47791.0,0,1.0,35,6,1,0,1
5.0,40,56,,25,207513.0,5.0,1.0,0,2,4,0,1,1.0,10,4,0,2,1,264436.0,0,1.0,24,1,1,0,1
3.0,40,22,1.0,23,287547.0,1.0,1.0,0,4,4,0,4,1.0,9,4,0,3,1,210474.0,0,,45,1,1,0,1
4.0,40,23,,42,163998.0,1.0,5.0,0,4,2,0,3,1.0,9,2,0,3,3,143062.0,0,1.0,27,2,1,1,1
11.0,60,33,1.0,40,233511.0,1.0,5.0,0,4,4,0,4,1.0,9,2,0,3,1,56121.0,0,1.0,24,9,1,1,1
2.0,20,39,3.0,49,292627.0,2.0,1.0,0,4,2,0,4,1.0,9,4,0,3,1,211785.0,0,2.0,25,3,0,0,1
5.0,40,39,1.0,55,214716.0,1.0,,0,11,3,0,4,1.0,14,11,15024,1,3,79331.0,0,2.0,36,2,0,1,0
6.0,40,50,1.0,66,58985.0,1.0,1.0,0,1,6,0,4,16.0,13,4,0,4,1,169646.0,0,1.0,36,4,0,0,1
1.0,55,38,1.0,36,327902.0,1.0,1.0,0,1,3,0,2,1.0,13,2,0,1,3,285890.0,0,1.0,23,11,0,1,0
5.0,45,46,1.0,50,204021.0,2.0,1.0,0,11,3,0,2,1.0,14,4,0,1,3,246212.0,0,1.0,45,4,1,1,0
2.0,40,20,1.0,27,90668.0,1.0,5.0,0,4,2,0,2,1.0,9,1,0,3,5,175808.0,0,1.0,50,4,1,1,1
5.0,60,51,1.0,64,429696.0,2.0,3.0,0,4,4,0,1,1.0,9,11,99999,2,1,85877.0,0,1.0,29,11,1,0,0
8.0,60,61,1.0,21,343403.0,1.0,1.0,0,12,3,0,11,1.0,2,10,0,1,5,56248.0,0,1.0,26,2,1,1,0
,40,43,1.0,63,51047.0,,1.0,0,4,5,7688,2,1.0,9,4,0,3,3,387839.0,1887,1.0,28,10,1,0,1
1.0,40,37,1.0,36,138504.0,1.0,1.0,0,1,4,0,4,16.0,13,1,0,4,1,341672.0,0,1.0,23,4,0,1,1
,30,28,1.0,23,232997.0,,1.0,0,3,6,0,1,1.0,7,4,0,3,1,197288.0,0,1.0,30,4,0,0,1
,40,22,1.0,35,248584.0,,1.0,0,2,2,0,4,1.0,10,1,0,3,3,306031.0,0,1.0,36,7,1,1,1
5.0,42,24,1.0,39,293900.0,1.0,1.0,0,2,4,7298,14,1.0,10,1,0,3,3,237386.0,0,1.0,34,1,1,1,1
6.0,55,68,1.0,52,97521.0,1.0,2.0,0,1,3,0,2,1.0,13,4,0,1,3,138714.0,0,1.0,31,2,1,1,0
3.0,35,33,1.0,28,225193.0,1.0,1.0,0,6,1,0,2,1.0,12,2,0,1,1,184178.0,0,1.0,33,4,0,0,1
13.0,40,35,1.0,31,152140.0,6.0,1.0,0,4,3,0,2,1.0,9,11,0,1,3,372130.0,0,1.0,30,4,0,1,1
5.0,45,39,21.0,40,177531.0,1.0,1.0,0,7,3,0,3,1.0,11,2,0,1,1,97771.0,0,1.0,23,4,1,1,1
2.0,50,38,1.0,54,197372.0,1.0,1.0,0,4,3,0,2,1.0,9,12,0,1,1,139473.0,0,5.0,73,4,1,1,1
1.0,40,30,1.0,53,203182.0,1.0,3.0,0,1,4,0,9,1.0,13,4,0,3,1,170154.0,0,3.0,48,4,1,0,0
8.0,40,28,1.0,47,226020.0,1.0,5.0,0,13,6,0,4,1.0,6,4,0,3,3,286452.0,0,5.0,42,2,1,0,1
2.0,50,28,1.0,20,235847.0,1.0,1.0,0,4,6,0,2,1.0,9,4,0,2,1,351731.0,0,3.0,47,6,1,1,1
2.0,40,33,1.0,62,304622.0,1.0,1.0,0,4,3,0,2,1.0,9,3,0,1,3,54318.0,0,1.0,32,4,1,1,0
3.0,35,22,1.0,29,324960.0,1.0,1.0,0,6,6,0,7,1.0,12,4,0,3,4,38251.0,0,,37,11,1,0,1
6.0,30,64,1.0,41,312477.0,2.0,5.0,0,11,4,0,4,,14,4,0,3,1,198186.0,0,1.0,72,2,1,0,1
6.0,30,63,1.0,58,227836.0,1.0,4.0,0,16,3,0,5,21.0,1,4,0,1,3,440607.0,0,1.0,33,2,0,1,1
3.0,40,34,1.0,32,188391.0,1.0,1.0,0,4,6,0,4,1.0,9,4,0,3,3,132835.0,0,2.0,40,7,0,0,1
3.0,30,21,1.0,49,27408.0,1.0,5.0,0,4,4,0,4,1.0,9,6,0,3,3,57711.0,0,,37,4,1,0,1
5.0,55,34,1.0,71,155057.0,1.0,2.0,0,1,4,0,2,1.0,13,4,0,3,3,160216.0,0,1.0,30,6,1,0,0
11.0,18,58,1.0,37,150601.0,2.0,1.0,2179,12,3,0,2,1.0,2,15,0,1,3,266707.0,0,4.0,28,10,1,1,1
11.0,40,51,1.0,76,147766.0,1.0,1.0,0,2,3,0,2,1.0,10,2,3908,1,1,312477.0,0,1.0,27,14,1,1,1
9.0,40,27,1.0,24,174329.0,1.0,5.0,0,4,4,0,2,1.0,9,4,4416,3,1,406662.0,0,1.0,27,4,1,1,1
7.0,40,27,1.0,21,81973.0,1.0,,0,4,3,0,7,1.0,9,1,0,1,5,202239.0,0,,31,13,1,1,1
6.0,40,39,1.0,40,198751.0,1.0,1.0,0,1,3,0,1,1.0,13,1,0,1,2,176967.0,0,1.0,50,2,1,1,0
,45,19,1.0,44,170108.0,,1.0,0,2,2,0,1,1.0,10,6,0,3,3,145989.0,0,1.0,24,4,1,1,1
9.0,40,26,,52,250978.0,1.0,1.0,0,4,2,0,4,1.0,9,4,0,3,2,132661.0,0,5.0,35,2,1,0,1
2.0,40,39,1.0,30,194580.0,1.0,1.0,0,2,2,0,5,1.0,10,10,0,3,3,56269.0,0,1.0,19,2,0,1,1
2.0,40,44,1.0,37,230912.0,5.0,1.0,0,7,3,0,4,1.0,11,8,7688,1,3,171589.0,0,1.0,34,4,1,1,0
6.0,99,40,1.0,39,40151.0,1.0,1.0,0,1,3,0,2,1.0,13,6,15024,1,3,25005.0,0,1.0,27,4,1,1,0
4.0,10,69,1.0,25,38948.0,1.0,1.0,0,4,3,0,4,1.0,9,1,0,1,1,277588.0,0,1.0,31,1,1,1,1
5.0,45,37,1.0,24,76625.0,1.0,1.0,0,1,3,0,4,1.0,13,1,0,1,3,86551.0,0,1.0,46,9,1,1,0
3.0,40,55,1.0,47,118853.0,1.0,6.0,0,13,3,0,4,1.0,6,13,2580,1,1,154580.0,0,1.0,40,2,0,1,1
2.0,48,29,1.0,31,144092.0,1.0,1.0,0,13,4,2829,1,1.0,6,4,0,3,2,136017.0,0,1.0,41,11,1,1,1
2.0,52,29,1.0,25,170983.0,1.0,2.0,0,3,6,0,1,1.0,7,5,0,2,1,174645.0,0,5.0,19,4,1,0,1
11.0,40,27,4.0,58,178948.0,1.0,3.0,0,4,3,0,2,16.0,9,4,0,1,2,82393.0,0,1.0,21,8,0,1,0
4.0,72,39,1.0,43,456618.0,2.0,,0,6,3,0,7,11.0,12,2,0,1,3,167106.0,0,,31,1,0,1,1
5.0,40,63,1.0,30,111363.0,1.0,,0,11,4,0,4,1.0,14,7,0,2,1,28334.0,0,1.0,58,1,1,0,0
,10,17,1.0,37,168521.0,,1.0,0,13,2,0,1,18.0,6,6,0,3,1,179861.0,0,1.0,47,5,1,1,1
6.0,50,27,1.0,19,188220.0,1.0,1.0,0,2,3,0,4,1.0,10,6,0,1,2,155057.0,0,1.0,51,1,1,1,0
5.0,40,52,1.0,36,264544.0,1.0,2.0,0,11,3,0,4,1.0,14,4,99999,1,2,89041.0,0,1.0,25,7,1,1,0
11.0,40,58,1.0,30,289980.0,1.0,1.0,1887,13,3,0,2,1.0,6,4,0,1,3,222247.0,0,3.0,33,4,1,1,0
2.0,40,40,1.0,37,42279.0,1.0,2.0,0,7,3,0,5,1.0,11,1,0,1,4,38389.0,0,1.0,61,7,1,1,1
3.0,12,18,1.0,46,122166.0,1.0,1.0,0,3,2,0,4,1.0,7,4,0,3,3,169652.0,0,2.0,44,4,1,0,1
9.0,40,24,1.0,42,365908.0,6.0,1.0,0,2,2,0,7,1.0,10,4,0,3,1,184216.0,0,1.0,44,1,1,0,1
3.0,25,21,1.0,26,296090.0,1.0,6.0,0,2,2,0,3,1.0,10,1,0,3,2,34616.0,0,4.0,62,2,1,0,1
5.0,40,48,1.0,52,188069.0,1.0,3.0,0,6,6,0,2,3.0,12,4,0,2,3,171095.0,1590,1.0,57,4,1,0,1
7.0,40,39,1.0,21,349198.0,1.0,2.0,0,4,3,0,10,1.0,9,4,0,1,3,99146.0,0,1.0,38,4,1,1,1
,48,48,1.0,29,264765.0,,2.0,0,4,3,0,8,1.0,9,2,0,1,1,142719.0,0,1.0,50,4,1,1,0
3.0,36,36,1.0,30,80680.0,1.0,1.0,0,4,6,15024,6,1.0,9,12,0,2,1,749105.0,0,2.0,33,2,1,0,1
2.0,40,38,1.0,27,118363.0,1.0,,0,6,6,0,1,1.0,12,4,0,2,3,190776.0,0,1.0,41,2,1,0,1
3.0,60,39,1.0,51,340580.0,2.0,5.0,0,1,3,0,2,1.0,13,11,0,1,4,199753.0,0,3.0,43,4,1,1,1
1.0,43,25,1.0,23,173938.0,1.0,1.0,0,2,2,0,11,1.0,10,1,0,3,3,197651.0,0,1.0,21,4,1,0,1
9.0,40,41,1.0,50,220220.0,1.0,1.0,0,4,6,0,1,1.0,9,5,0,4,3,209899.0,0,6.0,40,4,0,0,1
6.0,55,25,1.0,39,73292.0,1.0,3.0,0,1,2,0,4,1.0,13,10,0,3,1,267431.0,0,1.0,42,4,0,0,1
8.0,40,49,21.0,58,130620.0,1.0,1.0,0,4,1,0,10,1.0,9,1,0,1,1,171301.0,0,5.0,27,2,0,0,1
3.0,40,70,1.0,37,252616.0,1.0,2.0,0,15,5,0,4,,3,10,2346,5,1,237065.0,0,1.0,38,4,1,0,1
8.0,45,28,1.0,52,485710.0,1.0,1.0,0,4,3,0,12,1.0,9,1,0,1,1,196674.0,0,1.0,32,4,1,1,1
9.0,40,37,1.0,23,509350.0,1.0,1.0,0,2,4,0,2,1.0,10,14,0,2,3,233322.0,0,4.0,19,4,1,0,1
3.0,40,57,1.0,41,187715.0,1.0,1.0,0,4,3,0,1,21.0,9,11,0,1,1,237691.0,0,1.0,37,4,1,1,1
12.0,50,52,1.0,28,143266.0,1.0,1.0,0,4,4,0,8,1.0,9,5,0,4,2,189728.0,0,1.0,48,2,1,0,1
1.0,45,33,1.0,63,207946.0,6.0,1.0,0,14,3,2936,1,1.0,16,11,0,1,1,340899.0,0,1.0,41,4,1,1,0
2.0,40,50,1.0,27,34632.0,1.0,6.0,0,4,3,0,2,1.0,9,2,0,1,1,22418.0,0,2.0,25,4,1,1,1
1.0,40,40,1.0,64,103990.0,1.0,1.0,0,4,3,3464,2,1.0,9,1,0,1,4,104196.0,0,1.0,22,2,1,1,1
2.0,34,56,,17,277635.0,1.0,1.0,0,2,3,0,4,1.0,10,2,0,1,2,127264.0,0,1.0,48,5,1,1,1
3.0,40,35,1.0,28,388384.0,1.0,1.0,0,7,1,0,2,1.0,11,13,0,1,2,204590.0,0,1.0,64,4,0,0,0
5.0,19,25,,48,64216.0,6.0,1.0,0,2,1,0,4,1.0,10,5,0,1,1,117833.0,0,1.0,22,3,1,0,1
11.0,40,31,1.0,42,258406.0,1.0,,0,2,3,0,16,1.0,10,4,5178,1,1,151053.0,0,1.0,39,1,1,1,0
3.0,55,63,1.0,44,135105.0,5.0,1.0,0,9,3,0,2,1.0,4,1,0,1,1,28856.0,0,1.0,37,10,1,1,1
5.0,60,37,1.0,41,214858.0,1.0,2.0,1977,1,3,0,8,1.0,13,2,0,1,3,135436.0,0,1.0,39,2,1,1,0
6.0,50,29,1.0,52,52849.0,1.0,1.0,0,11,4,0,4,1.0,14,1,0,3,4,341846.0,0,,49,2,1,0,1
10.0,40,38,1.0,38,195789.0,2.0,1.0,0,2,4,0,4,1.0,10,2,0,2,1,217054.0,0,1.0,43,6,1,1,1
5.0,45,39,1.0,67,273308.0,1.0,5.0,0,4,4,0,4,1.0,9,2,0,2,1,188540.0,1719,1.0,34,4,1,1,1
2.0,40,24,1.0,37,134184.0,1.0,2.0,0,2,2,0,4,1.0,10,4,0,3,1,204653.0,0,1.0,56,4,1,1,1
2.0,47,38,1.0,20,345779.0,2.0,1.0,0,4,3,0,11,1.0,9,14,0,1,1,589838.0,0,1.0,31,9,1,1,1
5.0,40,56,1.0,51,241895.0,1.0,1.0,1887,2,3,0,12,1.0,10,11,0,1,2,192845.0,0,1.0,39,2,1,1,0
11.0,40,44,1.0,40,147147.0,1.0,1.0,0,4,3,0,7,1.0,9,4,0,1,3,76487.0,0,1.0,36,1,1,1,1
2.0,30,30,1.0,24,443546.0,2.0,1.0,0,2,2,0,15,1.0,10,1,0,3,2,113364.0,0,1.0,47,1,1,1,1
2.0,55,46,1.0,39,31717.0,1.0,5.0,0,4,4,0,1,1.0,9,2,0,2,1,196707.0,0,1.0,42,4,1,1,1
6.0,50,54,1.0,24,231438.0,5.0,1.0,0,1,4,0,11,1.0,13,14,0,3,6,238257.0,0,2.0,49,2,1,1,1
5.0,55,33,1.0,48,170262.0,1.0,1.0,0,11,3,3103,11,1.0,14,4,0,1,1,252646.0,0,5.0,24,13,1,1,0
6.0,32,58,1.0,27,268022.0,2.0,2.0,0,14,3,7688,14,1.0,16,4,15024,1,1,98015.0,0,,24,1,1,1,0
3.0,60,47,1.0,23,296478.0,1.0,1.0,0,4,3,0,2,1.0,9,6,0,1,1,230136.0,0,1.0,61,4,0,1,0
11.0,52,30,1.0,27,213841.0,1.0,6.0,0,4,4,0,15,1.0,9,3,0,2,3,175083.0,0,1.0,50,16,1,1,1
5.0,50,38,1.0,22,172145.0,1.0,1.0,0,2,5,0,4,1.0,10,2,0,1,3,136137.0,0,1.0,59,4,1,1,0
4.0,50,35,1.0,39,294907.0,2.0,2.0,0,2,3,0,4,1.0,10,4,0,1,1,191503.0,0,1.0,54,1,1,1,1
5.0,40,42,1.0,68,143766.0,3.0,1.0,0,2,3,0,4,1.0,10,2,0,1,3,201495.0,0,,48,1,1,1,0
2.0,40,31,1.0,25,628797.0,1.0,1.0,0,4,3,0,2,1.0,9,4,7298,1,3,265706.0,0,,40,6,1,1,0
,35,27,1.0,37,202214.0,,1.0,0,3,6,0,2,1.0,7,4,0,2,1,182386.0,1092,1.0,29,4,1,0,1
,10,64,1.0,27,103277.0,,5.0,0,2,3,99999,4,1.0,10,6,0,1,2,22228.0,0,1.0,33,4,1,1,0
6.0,40,39,1.0,20,298130.0,1.0,1.0,0,1,4,15024,4,1.0,13,12,0,2,3,49308.0,0,1.0,50,3,1,1,1
9.0,40,31,1.0,35,82578.0,1.0,1.0,0,7,4,0,3,1.0,11,1,0,3,4,93106.0,0,1.0,18,2,1,0,1
6.0,40,32,1.0,20,165822.0,5.0,1.0,0,1,3,0,4,1.0,13,1,0,1,3,43959.0,0,1.0,44,4,1,1,0
6.0,50,32,1.0,20,206903.0,5.0,1.0,0,1,3,0,16,1.0,13,4,0,1,1,232475.0,0,1.0,43,1,1,1,1
10.0,40,30,1.0,35,27073.0,1.0,1.0,0,4,6,0,1,,9,7,0,6,1,314649.0,0,1.0,24,2,0,1,1
8.0,40,71,1.0,20,96921.0,1.0,2.0,0,13,3,0,1,1.0,6,9,0,1,3,180117.0,0,1.0,53,11,1,1,1
13.0,60,22,1.0,23,270859.0,1.0,1.0,0,2,4,0,4,1.0,10,6,0,3,1,221694.0,0,1.0,45,5,1,1,1
4.0,30,20,1.0,49,47686.0,1.0,1.0,0,13,4,0,1,21.0,6,9,0,3,2,221661.0,0,1.0,23,4,1,0,1
3.0,60,35,1.0,27,72514.0,2.0,1.0,0,2,3,0,4,1.0,10,4,0,1,1,199753.0,0,1.0,28,2,1,1,1
1.0,40,28,1.0,18,113838.0,1.0,1.0,0,1,2,0,11,1.0,13,4,0,3,1,213842.0,0,1.0,18,15,1,1,1
5.0,60,36,1.0,27,175643.0,1.0,1.0,0,2,3,0,1,1.0,10,1,0,1,3,246449.0,0,2.0,21,7,1,1,0
